순번,생성일,생성시분,링크ID,도로관리기관,통행속도,Unnamed: 0_x,Source_x,Target_x,LANES_x,ROAD_RANK_x,ROAD_NO_x,ROAD_NAME_x,ROAD_USE_x,MULTI_LINK_x,CONNECT_x,MAX_SPD_x,REST_VEH_x,REST_W_x,REST_H_x,C-ITS_x,LENGTH_x,UPDATEDATE_x,시간
1333458,20231106,5,4050332400,10078901.0,27.0,277798,4050093100,4050092900,1,107,-,남광로2길,0,0,0,30,0,0,0,0,176.6404607,20230519,0.3925343571111111
1333459,20231106,5,4050332500,10078901.0,24.0,54251,4050092900,4050093100,1,107,-,남광로2길,0,0,0,30,0,0,0,0,176.6406011,20230519,0.44160150275
1333461,20231106,5,4050332600,10078901.0,16.0,353092,4050093100,4050092700,1,107,-,남광로4길,0,0,0,30,0,0,0,0,78.97742361,20230519,0.2961653385375
4742878,20231106,30,4050332700,10078901.0,22.3,208737,4050092700,4050093100,1,107,-,남광로4길,0,0,0,30,0,0,0,0,78.9774806,20230519,0.21249546349775786
1333465,20231106,5,4050332800,10078901.0,41.0,104388,4050094600,4050094500,1,107,-,신설로2길,0,0,0,30,0,0,0,0,149.5441155,20230519,0.21884504707317073
1333467,20231106,5,4050332900,10078901.0,33.0,208437,4050094500,4050094600,1,107,-,신설로2길,0,0,0,30,0,0,0,0,149.464934,20230519,0.2717544254545454
1333469,20231106,5,4050333000,10078901.0,30.0,70937,4050094800,4050094600,1,107,-,신설로2길,0,0,0,30,0,0,0,0,66.53638472,20230519,0.13307276944
1333470,20231106,5,4050333100,10078901.0,21.0,139860,4050094600,4050094800,1,107,-,신설로2길,0,0,0,30,0,0,0,0,66.53646278,20230519,0.19010417937142854
96800933,20231106,1645,4050333200,10078901.0,39.3,521610,4050096100,4050096000,2,107,-,서사로2길,0,0,0,60,0,0,0,0,61.22063556,20230519,0.09346661917557253
102256824,20231106,1755,4050333300,10078901.0,53.0,244641,4050096000,4050096100,2,107,-,서사로2길,0,0,0,60,0,0,0,0,61.22059068,20230519,0.06930632907169812
1333476,20231106,5,4050333400,10078901.0,23.0,204508,4050093500,4050093400,1,107,-,신설로11길,0,0,0,30,0,0,0,0,183.7150882,20230519,0.4792567518260869
1333478,20231106,5,4050333500,10078901.0,20.0,355663,4050093400,4050093500,1,107,-,신설로11길,0,0,0,30,0,0,0,0,188.754679,20230519,0.566264037
1333480,20231106,5,4050333600,10078901.0,16.0,396823,4050048500,4050047700,1,107,-,고산동산5길,0,0,0,50,0,0,0,0,128.8914751,20230519,0.48334303162500003
1333482,20231106,5,4050333700,10078901.0,25.0,498605,4050047700,4050048500,1,107,-,고산동산5길,0,0,0,50,0,0,0,0,127.8298175,20230519,0.306791562
1333484,20231106,5,4050333800,10078901.0,20.0,283528,4050094800,4050091900,1,107,-,신설로4길,0,0,0,30,0,0,0,0,76.42396814,20230519,0.22927190442
68159122,20231106,1155,4050333900,10078901.0,21.0,167868,4050091900,4050094800,1,107,-,신설로4길,0,0,0,30,0,0,0,0,76.42404895,20230519,0.21835442557142856
15653050,20231106,215,4050334000,10078901.0,28.0,498822,4050094900,4050045400,1,107,-,오남로,0,0,0,30,0,0,0,0,165.3163163,20230519,0.35424924921428574
59294139,20231106,1015,4050334100,10078901.0,24.0,263578,4050045400,4050094900,1,107,-,오남로,0,0,0,30,0,0,0,0,165.3163163,20230519,0.41329079075
1333488,20231106,5,4050334200,10078901.0,27.0,508072,4050054701,4050011801,1,107,-,홍랑길,0,0,0,50,0,0,0,0,509.1694002,20230519,1.131487556
1333489,20231106,5,4050334300,10078901.0,22.0,34430,4050011801,4050054701,1,107,-,홍랑길,0,0,0,50,0,0,0,0,509.0644712,20230519,1.3883576487272729
72932617,20231106,1250,4050334400,10078901.0,27.0,524289,4050060101,4050059401,1,107,-,용두암길,0,0,0,50,0,0,0,0,354.8035338,20230519,0.7884522973333333
105666839,20231106,1835,4050334500,10078901.0,36.0,535072,4050059401,4050060101,1,107,-,용두암길,0,0,0,50,0,0,0,0,374.3235766,20230519,0.6238726276666667
1333493,20231106,5,4050334600,10078901.0,30.0,416741,4050089900,4050058801,1,107,-,성화로5길,0,0,0,50,0,0,0,0,91.00940756,20230519,0.18201881512
1333494,20231106,5,4050334700,10078901.0,18.0,327729,4050058801,4050089900,1,107,-,성화로5길,0,0,0,50,0,0,0,0,91.00930831,20230519,0.3033643610333333
1333495,20231106,5,4050334800,10078901.0,27.0,197011,4050095000,4050061700,1,107,-,용화로9길,0,0,0,50,0,0,0,0,237.2895263,20230519,0.5273100584444445
1333497,20231106,5,4050334900,10078901.0,17.0,331718,4050061700,4050095000,1,107,-,용화로9길,0,0,0,50,0,0,0,0,237.1597399,20230519,0.8370343761176471
10879868,20231106,125,4050335000,10078901.0,16.0,301552,4050095300,4050058802,1,107,-,용해로,0,0,0,40,0,0,0,0,163.8454251,20230519,0.614420344125
1333500,20231106,5,4050335100,10078901.0,31.0,232996,4050058802,4050095300,1,107,-,용해로,0,0,0,40,0,0,0,0,163.135937,20230519,0.3157469748387097
1333501,20231106,5,4050335200,10078901.0,22.0,470803,4050067001,4050061701,1,107,-,용담로1길,0,0,0,50,0,0,0,0,372.734762,20230519,1.0165493509090908
1333502,20231106,5,4050335300,10078901.0,18.0,67289,4050061701,4050067001,1,107,-,용담로1길,0,0,0,50,0,0,0,0,374.4340876,20230519,1.2481136253333331
1333503,20231106,5,4050335400,10078901.0,28.0,201781,4050067002,4050062500,1,107,-,용담로,0,0,0,50,0,0,0,0,359.3887173,20230519,0.7701186799285714
1333505,20231106,5,4050335500,10078901.0,31.0,330396,4050062500,4050067002,1,107,-,용담로,0,0,0,50,0,0,0,0,358.2056083,20230519,0.6933011773548388
10879875,20231106,125,4050335600,10078901.0,20.0,168222,4050067501,4050066601,1,107,-,탑동로5길,0,0,0,50,0,0,0,0,243.19458,20230519,0.72958374
1333508,20231106,5,4050335700,10078901.0,28.7,114565,4050066601,4050067501,1,107,-,탑동로5길,0,0,0,50,0,0,0,0,243.6431171,20230519,0.5093584329616725
72932636,20231106,1250,4050335800,10078901.0,28.0,16658,4050067003,4050062401,1,107,-,용마서1길,0,0,0,50,0,0,0,0,404.8574776,20230519,0.8675517377142856
1333512,20231106,5,4050335900,10078901.0,26.0,41740,4050062401,4050067003,1,107,-,용마서1길,0,0,0,50,0,0,0,0,412.0071094,20230519,0.9507856370769231
1333513,20231106,5,4050336000,10078901.0,27.0,405192,4050095200,4050058800,1,107,-,용해로,0,0,0,40,0,0,0,0,271.2527402,20230519,0.6027838671111111
1333515,20231106,5,4050336100,10078901.0,16.0,70557,4050058800,4050095200,1,107,-,용해로,0,0,0,40,0,0,0,0,270.5728438,20230519,1.0146481642499998
1333517,20231106,5,4050336200,10078901.0,29.0,232158,4050058700,4050054901,1,107,-,용화로4길,0,0,0,30,0,0,0,0,623.1603689,20230519,1.2892973149655171
58612253,20231106,1005,4050336300,10078901.0,22.3,303412,4050054901,4050058700,1,107,-,용화로4길,0,0,0,30,0,0,0,0,604.1328376,20230519,1.6254695182062782
1333520,20231106,5,4050336400,10078901.0,29.0,26263,4050095500,4050095400,1,107,-,서문로2길,0,0,0,50,0,0,0,0,68.81034516,20230519,0.14236623136551724
1333521,20231106,5,4050336500,10078901.0,25.0,18470,4050095400,4050095500,1,107,-,서문로2길,0,0,0,50,0,0,0,0,69.2506678,20230519,0.16620160272
1333522,20231106,5,4050336600,10078901.0,30.0,86074,4050095700,4050095500,1,107,-,용담로17길,0,0,0,50,0,0,0,0,33.79241151,20230519,0.06758482302
1333523,20231106,5,4050336700,10078901.0,16.0,22890,4050095500,4050095700,1,107,-,용담로17길,0,0,0,50,0,0,0,0,33.79241151,20230519,0.1267215431625
1333524,20231106,5,4050336800,10078901.0,23.0,429153,4050095900,4050095700,1,107,-,용담로17길,0,0,0,50,0,0,0,0,142.5283967,20230519,0.3718132087826087
1333526,20231106,5,4050336900,10078901.0,23.0,407546,4050095700,4050095900,1,107,-,용담로17길,0,0,0,50,0,0,0,0,133.7793705,20230519,0.34898966217391303
1333527,20231106,5,4050337000,10078901.0,29.0,460633,4050096200,4050096000,1,107,-,서문로4길,0,0,0,50,0,0,0,0,106.1206973,20230519,0.21956006337931033
1333528,20231106,5,4050337100,10078901.0,24.0,463007,4050096000,4050096200,1,107,-,서문로4길,0,0,0,50,0,0,0,0,105.7351071,20230519,0.26433776775
1333529,20231106,5,4050337200,10078901.0,34.0,433223,4050096200,4050095400,1,107,-,서문로4길,0,0,0,50,0,0,0,0,207.7911754,20230519,0.36669030952941173
1333530,20231106,5,4050337300,10078901.0,25.0,57954,4050095400,4050096200,1,107,-,서문로4길,0,0,0,50,0,0,0,0,223.5935378,20230519,0.53662449072
1333531,20231106,5,4050337400,10078901.0,29.0,463868,4050096300,4050096200,1,107,-,서문로4길,0,0,0,50,0,0,0,0,21.18245783,20230519,0.04382577482068966
1333532,20231106,5,4050337500,10078901.0,36.0,504002,4050096200,4050096300,1,107,-,서문로4길,0,0,0,50,0,0,0,0,15.95910278,20230519,0.026598504633333332
1333533,20231106,5,4050337600,10078901.0,23.0,168271,4050095700,4050095600,1,107,-,용담로17길,0,0,0,50,0,0,0,0,62.18004018,20230519,0.1622088004695652
1333535,20231106,5,4050337700,10078901.0,17.0,168306,4050095600,4050095700,1,107,-,용담로17길,0,0,0,50,0,0,0,0,62.76229743,20230519,0.22151399092941174
1333537,20231106,5,4050337800,10078901.0,35.0,296261,4050095800,4050095600,1,107,-,용담로19길,0,0,0,50,0,0,0,0,93.26052034,20230519,0.15987517772571427
1333538,20231106,5,4050337900,10078901.0,31.0,541461,4050095600,4050095800,1,107,-,용담로19길,0,0,0,50,0,0,0,0,93.14186219,20230519,0.18027457198064514
99528936,20231106,1715,4050338000,10078901.0,37.0,351290,4050095900,4050095800,2,107,-,서사로2길,0,0,0,60,0,0,0,0,57.43764809,20230519,0.09314213203783785
55202713,20231106,925,4050338100,10078901.0,44.0,168290,4050095800,4050095900,2,107,-,서사로2길,0,0,0,60,0,0,0,0,54.73506293,20230519,0.07463872217727273
63385716,20231106,1100,4050338200,10078901.0,40.0,168289,4050096000,4050095900,2,107,-,서사로2길,0,0,0,60,0,0,0,0,90.82505357,20230519,0.13623758035499997
12243681,20231106,145,4050338300,10078901.0,66.0,60235,4050095900,4050096000,2,107,-,서사로2길,0,0,0,60,0,0,0,0,90.1744668,20230519,0.08197678800000001
4742958,20231106,30,4050338400,10078901.0,45.0,204657,4050096100,4050058901,2,107,-,서사로2길,0,0,0,60,0,0,0,0,77.42157681,20230519,0.10322876908
4742959,20231106,30,4050338500,10078901.0,55.0,433054,4050058901,4050096100,2,107,-,서사로2길,0,0,0,60,0,0,0,0,78.15702267,20230519,0.0852622065490909
15653109,20231106,215,4050338600,10078901.0,44.0,168288,4050096100,4050058902,1,107,-,서사로,0,0,0,50,0,0,0,0,222.9052331,20230519,0.30396168149999997
1333546,20231106,5,4050338700,10078901.0,22.0,215546,4050058902,4050096100,1,107,-,서사로,0,0,0,50,0,0,0,0,247.1464317,20230519,0.6740357228181818
1333547,20231106,5,4050338800,10078901.0,17.0,122209,4050096400,4050014001,1,107,-,중앙로12길,0,0,0,50,0,0,0,0,107.9101197,20230519,0.380859246
1333548,20231106,5,4050338900,10078901.0,18.0,222606,4050014001,4050096400,1,107,-,중앙로12길,0,0,0,50,0,0,0,0,105.3640612,20230519,0.35121353733333327
1333549,20231106,5,4050339000,10078901.0,52.0,168272,4050059202,4050058401,1,107,-,용담로16길,0,0,0,50,0,0,0,0,190.053997,20230519,0.21929307346153845
1333550,20231106,5,4050339100,10078901.0,18.0,168273,4050058401,4050059202,1,107,-,용담로16길,0,0,0,50,0,0,0,0,190.0540867,20230519,0.6335136223333333
1333551,20231106,5,4050339200,10078901.0,25.0,249624,4050096500,4050057101,1,107,-,동문로2길,0,0,0,50,0,0,0,0,650.3530165,20230519,1.5608472396
74978475,20231106,1305,4050339300,10078901.0,15.0,148901,4050057101,4050096500,1,107,-,동문로2길,0,0,0,50,0,0,0,0,643.7572127,20230519,2.5750288508
1333554,20231106,5,4050339400,10078901.0,23.0,401509,4050057601,4050013501,1,107,-,중앙로19길,0,0,0,10,0,0,0,0,232.9014217,20230519,0.607568926173913
1333555,20231106,5,4050339500,10078901.0,31.0,394953,4050013501,4050057601,1,107,-,중앙로19길,0,0,0,10,0,0,0,0,229.1466311,20230519,0.4435096085806452
1333556,20231106,5,4050339600,10078901.0,33.0,88861,4050096500,4050059001,1,107,-,중앙로13길,0,0,0,50,0,0,0,0,100.8962487,20230519,0.1834477249090909
1333557,20231106,5,4050339700,10078901.0,27.0,447070,4050059001,4050096500,1,107,-,중앙로13길,0,0,0,50,0,0,0,0,101.2435176,20230519,0.22498559466666668
1333558,20231106,5,4050339800,10078901.0,32.0,168451,4050096600,4050096500,1,107,-,중앙로13길,0,0,0,50,0,0,0,0,226.5206507,20230519,0.4247262200625
1333560,20231106,5,4050339900,10078901.0,27.0,92414,4050096500,4050096600,1,107,-,중앙로13길,0,0,0,50,0,0,0,0,229.7949779,20230519,0.5106555064444445
1333562,20231106,5,4050340000,10078901.0,20.0,368554,4050096600,4050061901,1,107,-,동문로6길,0,0,0,50,0,0,0,0,119.9121938,20230519,0.3597365814
1333563,20231106,5,4050340100,10078901.0,18.0,441568,4050061901,4050096600,1,107,-,동문로6길,0,0,0,50,0,0,0,0,120.4143169,20230519,0.4013810563333333
107030924,20231106,1855,4050340200,10078901.0,18.3,529749,4050096700,4050059301,1,107,-,동문로6길,0,0,0,50,0,0,0,0,58.07282879,20230519,0.19040271734426228
10879934,20231106,125,4050340300,10078901.0,30.0,203465,4050059301,4050096700,1,107,-,동문로6길,0,0,0,50,0,0,0,0,58.07282879,20230519,0.11614565757999999
1333566,20231106,5,4050340400,10078901.0,29.0,447152,4050096800,4050096700,1,107,-,동문로8길,0,0,0,40,0,0,0,0,120.4865822,20230519,0.24928258386206895
1333567,20231106,5,4050340500,10078901.0,31.0,447427,4050096700,4050096800,1,107,-,동문로8길,0,0,0,40,0,0,0,0,120.4865822,20230519,0.23319983651612902
1333568,20231106,5,4050340600,10078901.0,23.0,470810,4050097200,4050014301,1,107,-,중앙로8길,0,0,0,30,0,0,0,0,161.609385,20230519,0.4215897
1333569,20231106,5,4050340700,10078901.0,19.0,508880,4050014301,4050097200,1,107,-,중앙로8길,0,0,0,30,0,0,0,0,162.567669,20230519,0.5133715863157895
1333571,20231106,5,4050340800,10078901.0,31.0,312967,4050096900,4050014301,1,107,-,중앙로7길,0,0,0,30,0,0,0,0,232.7600052,20230519,0.45050323587096774
1333572,20231106,5,4050340900,10078901.0,25.0,346376,4050014301,4050096900,1,107,-,중앙로7길,0,0,0,30,0,0,0,0,254.9424653,20230519,0.61186191672
1333573,20231106,5,4050341000,10078901.0,29.0,123580,4050097000,4050096900,1,107,-,관덕로15길,0,0,0,50,0,0,0,0,93.60398084,20230519,0.19366340863448278
78388160,20231106,1350,4050341100,10078901.0,30.0,171033,4050096900,4050097000,1,107,-,관덕로15길,0,0,0,50,0,0,0,0,93.60398874,20230519,0.18720797748
4742991,20231106,30,4050341200,10078901.0,24.0,346450,4050097100,4050096900,1,107,-,관덕로15길,0,0,0,40,0,0,0,0,130.7050107,20230519,0.32676252675
1333577,20231106,5,4050341300,10078901.0,29.0,37859,4050096900,4050097100,1,107,-,관덕로15길,0,0,0,40,0,0,0,0,130.897775,20230519,0.27082298275862066
1333578,20231106,5,4050341400,10078901.0,28.0,93963,4050097300,4050067401,1,107,-,서부두길,0,0,0,30,0,0,0,0,135.3016603,20230519,0.28993212921428574
4742994,20231106,30,4050341500,10078901.0,27.0,93964,4050067401,4050097300,1,107,-,서부두길,0,0,0,30,0,0,0,0,135.9590882,20230519,0.30213130711111114
1333581,20231106,5,4050341600,10078901.0,34.0,464202,4050067301,4050062701,2,107,-,만덕로,0,0,0,40,0,0,0,0,239.2960669,20230519,0.4222871768823529
72932708,20231106,1250,4050341700,10078901.0,34.3,407866,4050062701,4050067301,2,107,-,만덕로,0,0,0,40,0,0,0,0,235.5025301,20230519,0.4119577786005831
1333583,20231106,5,4050341800,10078901.0,33.0,541187,4050068201,4050067501,1,107,-,탑동로6길,0,0,0,50,0,0,0,0,122.7267394,20230519,0.22313952618181818
1333584,20231106,5,4050341900,10078901.0,38.0,167107,4050067501,4050068201,1,107,-,탑동로6길,0,0,0,50,0,0,0,0,123.165598,20230519,0.19447199684210525
10879954,20231106,125,4050342000,10078901.0,28.0,105416,4050068001,4050067502,1,107,-,탑동로2길,0,0,0,50,0,0,0,0,156.2233793,20230519,0.33476438421428567
1333586,20231106,5,4050342100,10078901.0,20.0,150206,4050067502,4050068001,1,107,-,탑동로2길,0,0,0,50,0,0,0,0,157.5008044,20230519,0.47250241319999997
1333587,20231106,5,4050342200,10078901.0,28.0,357693,4050097500,4050062701,1,107,-,만덕로3길,0,0,0,50,0,0,0,0,252.1306295,20230519,0.5402799203571428
72932714,20231106,1250,4050342300,10078901.0,21.3,457548,4050062701,4050097500,1,107,-,만덕로3길,0,0,0,50,0,0,0,0,244.3871305,20230519,0.688414452112676
75660443,20231106,1315,4050342400,10078901.0,21.0,257969,4050097600,4050097400,1,107,-,연무정길,0,0,0,50,0,0,0,0,302.776798,20230519,0.8650765657142856
72932716,20231106,1250,4050342500,10078901.0,27.0,20836,4050097400,4050097600,1,107,-,연무정길,0,0,0,50,0,0,0,0,306.1027002,20230519,0.6802282226666667
1333591,20231106,5,4050342600,10078901.0,27.0,326368,4050097700,4050067302,2,107,-,임항로,0,0,0,50,0,0,0,0,139.6635987,20230519,0.3103635526666666
1333592,20231106,5,4050342700,10078901.0,21.0,25361,4050067302,4050097700,2,107,-,임항로,0,0,0,50,0,0,0,0,140.2453823,20230519,0.4007010922857142
10879962,20231106,125,4050342800,10078901.0,32.0,473326,4050062201,4050061901,1,107,-,만덕로6길,0,0,0,50,0,0,0,0,124.9102673,20230519,0.2342067511875
72932720,20231106,1250,4050342900,10078901.0,30.0,101715,4050061901,4050062201,1,107,-,만덕로6길,0,0,0,50,0,0,0,0,133.3156636,20230519,0.2666313272
72932721,20231106,1250,4050343000,10078901.0,25.3,266839,4050097900,4050097800,1,107,-,사라봉길,0,0,0,50,0,0,0,0,304.5809972,20230519,0.7223264755731226
1333597,20231106,5,4050343100,10078901.0,25.0,96991,4050097800,4050097900,1,107,-,사라봉길,0,0,0,50,0,0,0,0,298.940529,20230519,0.7174572696
72932724,20231106,1250,4050343200,10078901.0,21.3,147323,4050081300,4050081200,1,107,-,대림4길,0,0,0,50,0,0,0,0,93.4076401,20230519,0.26312011295774645
1333599,20231106,5,4050343300,10078901.0,19.0,259457,4050081200,4050081300,1,107,-,대림4길,0,0,0,50,0,0,0,0,92.67996373,20230519,0.2926735696736842
1333600,20231106,5,4050343400,10078901.0,33.0,71654,4050157400,4050082100,1,107,-,중엄안1길,0,0,0,40,0,0,0,0,181.3075368,20230519,0.32965006690909093
95437106,20231106,1625,4050343500,10078901.0,33.0,169068,4050082100,4050157400,1,107,-,중엄안1길,0,0,0,40,0,0,0,0,181.0282678,20230519,0.3291423050909091
1333604,20231106,5,4050343600,10078901.0,16.0,25167,4050160900,4050082400,1,107,-,수산8길,0,0,0,40,0,0,0,0,423.2908083,20230519,1.587340531125
1333605,20231106,5,4050343700,10078901.0,21.0,401438,4050082400,4050160900,1,107,-,수산8길,0,0,0,40,0,0,0,0,456.4239839,20230519,1.3040685254285713
4743021,20231106,30,4050343800,10078901.0,38.0,272046,4050083100,4050000503,1,107,-,-,0,0,0,50,0,0,0,0,915.1358896,20230519,1.444951404631579
41564898,20231106,635,4050343900,10078901.0,32.3,112380,4050000503,4050083100,1,107,-,-,0,0,0,50,0,0,0,0,909.6407915,20230519,1.6897352164086687
4743023,20231106,30,4050344000,10078901.0,23.0,19268,4050083200,4050000801,1,107,-,산록북로,0,0,0,50,0,0,0,0,476.6352799,20230519,1.243396382347826
1333609,20231106,5,4050344100,10078901.0,33.5,19312,4050000801,4050083200,1,107,-,산록북로,0,0,0,50,0,0,0,0,491.5810603,20230519,0.8804436900895521
1333610,20231106,5,4050344200,10078901.0,38.0,194795,4050083300,4050073801,1,107,-,미리내길,0,0,0,50,0,0,0,0,1066.825049,20230519,1.6844606036842107
10879980,20231106,125,4050344300,10078901.0,37.0,536486,4050073801,4050083300,1,107,-,미리내길,0,0,0,50,0,0,0,0,1065.484875,20230519,1.727813310810811
12243751,20231106,145,4050344400,10078901.0,41.0,382288,4050083600,4050025301,1,107,-,통물길,0,0,0,30,0,0,0,0,176.4296151,20230519,0.2581896806341463
10879982,20231106,125,4050344500,10078901.0,31.0,170009,4050025301,4050083600,1,107,-,통물길,0,0,0,30,0,0,0,0,174.8716889,20230519,0.33846133335483874
1333614,20231106,5,4050344600,10078901.0,30.0,185024,4050084200,4050040100,1,107,-,월랑로,0,0,0,50,0,0,0,0,96.16564568,20230519,0.19233129136
10879984,20231106,125,4050344700,10078901.0,28.0,113588,4050040100,4050084200,1,107,-,월랑로,0,0,0,50,0,0,0,0,100.4475436,20230519,0.2152447362857143
1333616,20231106,5,4050344800,10078901.0,28.0,58763,4050084300,4050010504,1,107,-,월대5길,0,0,0,50,0,0,0,0,134.9741495,20230519,0.28923032035714286
1333617,20231106,5,4050344900,10078901.0,21.0,474081,4050010504,4050084300,1,107,-,월대5길,0,0,0,50,0,0,0,0,141.1897054,20230519,0.4033991582857143
1333618,20231106,5,4050345000,10078901.0,27.0,19435,4050084500,4050023501,1,107,-,오도4길,0,0,0,50,0,0,0,0,340.4694363,20230519,0.7565987473333332
1333619,20231106,5,4050345100,10078901.0,22.0,219864,4050023501,4050084500,1,107,-,오도4길,0,0,0,50,0,0,0,0,340.4215419,20230519,0.9284223870000001
115215213,20231106,2035,4050345200,10078901.0,19.0,19434,4050086700,4050086500,1,107,-,노형10길,0,0,0,50,0,0,0,0,82.93247106,20230519,0.26189201387368416
1333621,20231106,5,4050345300,10078901.0,24.0,492157,4050086500,4050086700,1,107,-,노형10길,0,0,0,50,0,0,0,0,82.94456138,20230519,0.20736140344999998
12243761,20231106,145,4050345400,10078901.0,30.5,19473,4050087300,4050085900,1,107,-,노형5길,0,0,0,50,0,0,0,0,148.489264,20230519,0.2921100275409836
10879992,20231106,125,4050345500,10078901.0,42.0,308845,4050085900,4050087300,1,107,-,노형5길,0,0,0,50,0,0,0,0,148.9403447,20230519,0.212771921
1333625,20231106,5,4050345600,10078901.0,24.0,19485,4050087600,4050085700,1,107,-,노형6길,0,0,0,30,0,0,0,0,197.2859232,20230519,0.493214808
1333627,20231106,5,4050345700,10078901.0,23.0,19486,4050085700,4050087600,1,107,-,노형6길,0,0,0,30,0,0,0,0,193.1597239,20230519,0.5038949319130435
1333629,20231106,5,4050345800,10078901.0,31.0,113587,4050087500,4050087300,1,107,-,노형1길,0,0,0,50,0,0,0,0,53.65638986,20230519,0.10385107714838708
1333631,20231106,5,4050345900,10078901.0,25.0,46186,4050087300,4050087500,1,107,-,노형1길,0,0,0,50,0,0,0,0,53.65638986,20230519,0.12877533566399998
126809650,20231106,2245,4050346000,10078901.0,27.0,19517,4050087800,4050048600,1,107,-,오일장동길,0,0,0,50,0,0,0,0,55.98725043,20230519,0.12441611206666667
83161809,20231106,1445,4050346100,10078901.0,37.0,410966,4050048600,4050087800,1,107,-,오일장동길,0,0,0,50,0,0,0,0,60.77809327,20230519,0.09855907016756756
109077030,20231106,1915,4050346200,10078901.0,28.0,379072,4050087800,4050045701,1,107,-,오일장중길,0,0,0,50,0,0,0,0,365.0635048,20230519,0.7822789388571428
105666983,20231106,1835,4050346300,10078901.0,26.3,19569,4050045701,4050087800,1,107,-,오일장중길,0,0,0,50,0,0,0,0,354.0813276,20230519,0.807790100988593
1333639,20231106,5,4050346600,10078901.0,29.0,19568,4050088100,4050039502,1,107,-,삼무로1길,0,0,0,50,0,0,0,0,110.2941623,20230519,0.22819481855172413
1333640,20231106,5,4050346700,10078901.0,22.0,19585,4050039502,4050088100,1,107,-,삼무로1길,0,0,0,50,0,0,0,0,110.1867494,20230519,0.30050931654545454
68841203,20231106,1200,4050346800,10078901.0,24.0,209364,4050088200,4050034200,1,107,-,연오로,0,0,0,30,0,0,0,0,141.7004801,20230519,0.35425120024999995
4743057,20231106,30,4050346900,10078901.0,32.0,491236,4050034200,4050088200,1,107,-,연오로,0,0,0,30,0,0,0,0,136.2520501,20230519,0.2554725939375
1333643,20231106,5,4050347000,10078901.0,25.0,19361,4050088400,4050036901,1,107,-,연사2길,0,0,0,30,0,0,0,0,167.3390819,20230519,0.40161379656
1333644,20231106,5,4050347100,10078901.0,22.0,291712,4050036901,4050088400,1,107,-,연사2길,0,0,0,30,0,0,0,0,166.473547,20230519,0.4540187645454545
1333645,20231106,5,4050347200,10078901.0,23.0,516879,4050088400,4050036102,1,107,-,연사2길,0,0,0,30,0,0,0,0,242.6765229,20230519,0.633069190173913
113851189,20231106,2015,4050347300,10078901.0,21.0,19320,4050036102,4050088400,1,107,-,연사2길,0,0,0,30,0,0,0,0,266.8609564,20230519,0.7624598754285714
17698866,20231106,245,4050347400,10078901.0,79.0,19322,4050089000,4050021801,2,107,-,복지로,0,0,0,50,0,0,0,0,41.50247931,20230519,0.03152087036202531
17698867,20231106,245,4050347500,10078901.0,58.5,325450,4050021801,4050089000,2,107,-,복지로,0,0,0,50,0,0,0,0,41.5025819,20230519,0.04256675066666667
68159286,20231106,1155,4050347600,10078901.0,53.0,104446,4050089100,4050088700,2,107,-,복지로,0,0,0,50,0,0,0,0,357.4757977,20230519,0.40468958230188673
92027306,20231106,1550,4050347700,10078901.0,47.0,19609,4050088700,4050089100,2,107,-,복지로,0,0,0,50,0,0,0,0,365.2276323,20230519,0.46624804123404245
4743066,20231106,30,4050347800,10078901.0,29.0,19611,4050089700,4050089200,1,107,-,복지로북길,0,0,0,50,0,0,0,0,394.9746397,20230519,0.8171889097241379
1333652,20231106,5,4050347900,10078901.0,25.0,538008,4050089200,4050089700,1,107,-,복지로북길,0,0,0,50,0,0,0,0,394.974344,20230519,0.9479384255999999
1333653,20231106,5,4050348000,10078901.0,21.0,19748,4050091500,4050090200,1,107,-,구남동8길,0,0,0,30,0,0,0,0,132.7666888,20230519,0.37933339657142856
12243793,20231106,145,4050348100,10078901.0,31.0,19747,4050090200,4050091500,1,107,-,구남동8길,0,0,0,30,0,0,0,0,132.6856668,20230519,0.25681096800000003
1333655,20231106,5,4050348200,10078901.0,27.0,19750,4050093100,4050008002,1,107,-,남광로4길,0,0,0,30,0,0,0,0,80.5099083,20230519,0.17891090733333334
4743072,20231106,30,4050348300,10078901.0,29.0,236297,4050008002,4050093100,1,107,-,남광로4길,0,0,0,30,0,0,0,0,80.50996416,20230519,0.1665723396413793
1333659,20231106,5,4050348400,10078901.0,24.0,19751,4050094100,4050094000,1,107,-,신설로6길,0,0,0,30,0,0,0,0,61.70254882,20230519,0.15425637204999998
1333661,20231106,5,4050348500,10078901.0,30.0,19772,4050094000,4050094100,1,107,-,신설로6길,0,0,0,30,0,0,0,0,57.90852612,20230519,0.11581705223999998
1333662,20231106,5,4050348600,10078901.0,14.0,277917,4050094700,4050094600,1,107,-,신설로2길,0,0,0,30,0,0,0,0,47.86556079,20230519,0.2051381176714286
1333663,20231106,5,4050348700,10078901.0,31.0,383424,4050094600,4050094700,1,107,-,신설로2길,0,0,0,30,0,0,0,0,47.86563446,20230519,0.09264316347096774
1333665,20231106,5,4050348800,10078901.0,21.0,61815,4050095100,4050054901,1,107,-,용문로12길,0,0,0,50,0,0,0,0,297.2497248,20230519,0.8492849280000001
